"","spends.totexp","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
"1126","110","35.9448912340006","29.2566853859468","35.1693218061053","36.5245807705101","33.6653992839843","20.515308016511","26.3475654048004","77.4843974366043","33.1379671029362","18.6315005982725","36.2277067156124","30.1732949630829","35.0950783552139","35.5154613502274","34.6377616101401","21.543132240802","26.3734487599541","79.774151895631","32.8569744234805","19.38526126982","38.1563973676395","31.0962948767218","36.925284605346","36.9217793665782","34.9207962751401","22.4597825945533","26.4850927148964","76.9595274294661","34.3216083464698","19.0502567842383","37.40626108998","31.7387474130811","35.6539412507566","33.8315988998371","32.4408083102613","21.3916340473273","25.3876432382156","79.1392705508588","34.1142750242398","18.8560180277872","37.3468447938725","30.4465414519376","35.2426412517342","34.92232315082","33.5837364953539","19.4430101444865","24.3267205469235","80.3524377020628","33.0665964581301","20.3294378711418","35.3471104875802","31.1171368436665","34.9520460133793","34.7067145789647","32.6998528156102","21.047751932986","27.1965210774702","76.7999041754286","32.8692942502727","20.6432326801558","36.6435110945637","29.5629329841421","35.8825850638341","34.7216274284823","32.7595726586188","20.2476592409559","25.755825224605"
"1127","60","18.0356617795458","35.8004929628404","29.0685107487408","35.810542249197","36.3135777535621","32.1377675878121","20.6890575979546","28.5209496735879","78.9917954017749","35.8206129079009","18.9865614888605","36.5548370009471","30.796413682913","34.9872360057206","34.822928134361","31.6287291819282","22.0338844683467","26.2749413280152","78.5829809086896","32.1741719329318","19.4083332572222","36.4762773980144","29.7489220254824","35.5490681078351","35.1875307188795","34.2698073945952","21.385447568009","25.7243206375348","78.3486286614279","35.7918533721617","18.3351573198033","37.5081230294656","30.7453609392831","34.9239777007299","34.9291209040756","34.6029749556921","22.2651933188325","26.2451373977368","78.7869838068492","32.0260605835603","20.1706891291339","36.7459063210333","29.2429482460992","35.2277219951015","32.7928738829677","32.9921517507287","20.8585356135591","27.1011614433039","78.0107904015217","33.1958468830905","21.3177535964564","37.3236322913796","30.5087200619808","34.4844339767406","36.7062611493689","32.902468695381","22.2097589189525","26.7630175091633","78.608876705798","33.9307326062034","20.7414269125177","35.4454964479582","29.7639718026572","35.8082165757913","35.1788788275345","32.0860181284579","21.6195855261608"
"1128","90","32.335709255382","20.7892702029547","39.7051928980205","29.1462806881023","35.9587643443187","35.8110646017208","32.3836409567641","21.4107023413744","27.0720119723892","77.77750175277","32.4963096035014","18.3432361221359","37.5447019866532","30.3922905649133","34.6184475234198","36.2072156047795","34.3869893978657","21.0252188843885","27.4724737099905","78.7828057735148","32.4847721029763","19.3559133060325","35.9303861595726","29.1322326508981","35.7694791313557","33.320569127283","33.0095092724294","20.7629772612517","26.4236186021766","79.4106252357752","32.9793469810495","19.2188491278866","37.4544948892078","30.9281366464752","37.0365589930347","34.3917212342664","34.2364481093382","21.6640123690803","26.9059080122652","78.9770460862339","34.1192649128691","18.3242964440835","38.3989136497555","30.6951994806304","35.9224727685411","35.2695965027717","34.6574572150009","21.9655675818201","28.1852015354403","78.2842216406859","32.8901361887919","19.6358951653756","36.9648780674815","30.0175228367712","35.3730310611203","35.3115507579762","33.4363677562385","22.1945660802846","26.5169231624751","79.5205525333666","32.2158892976706","18.8651201783855","36.3846291228676","29.1720326601836","36.2211435167033","35.4464193924371","32.7975433397835"
"1129","100","78.8932373384357","33.1799094312782","19.6208980166441","37.8301507985613","29.7960370729902","36.800348502875","34.2453018281696","33.5736563501212","22.8045569793753","26.580903371939","79.3040251267663","30.6569336767343","20.2236740564099","37.7629638908185","29.6691936847637","36.0128506380425","34.4495756876514","32.2628554438987","21.3363898361434","25.9676157279096","78.995045307267","32.1326169525816","21.5639281559024","36.4509381537244","30.8646346915482","35.6321942730868","35.9157091122748","34.094299241793","21.5732467774068","25.6051921142371","79.5507771019103","33.7957601397306","19.3116123493435","36.8121899660294","30.0166224791013","35.0954037660868","35.370971849778","32.669726445736","20.1653741165159","24.4116973990478","80.0279245381392","32.0858376019366","15.9975491548728","36.8950199102117","31.07729506537","35.3886162247544","33.8118833621955","32.8287015902345","23.1206200263447","26.912428792581","80.0527618804385","32.4327995072634","19.2031456937015","37.627264042351","31.7406486739818","35.4058747064561","34.6377584211267","33.8167503844675","19.7765724200098","26.4119564478617","78.9180295482419","33.68481408755","19.6282263929151","36.4909819872392","27.6416480514543","36.265837726135","35.7079149374236"
"1130","80","25.4716267875599","78.4548568024369","33.2619161794734","19.5944240297894","38.3913870779848","29.7040019546343","34.3026372445502","35.5423884737577","32.4294380986002","21.4307251557069","26.0902716203229","77.9611683746324","33.1447206621977","18.9204313496423","39.0155572141169","28.5399338623319","36.1680392447954","33.114635379657","33.0530214512192","20.6048158343788","26.582215409752","78.6217366584396","32.1272029360247","19.2724155406077","37.607864669216","30.7497875314681","34.2518472334227","35.7395966327275","32.2300698313676","20.2647435120515","27.0516402613774","77.0240889440573","33.6656111329257","19.1172992159893","37.1654757694332","29.3465063619505","34.6505888804583","35.348552309227","33.3116198080595","20.5595148066618","26.4750950110781","79.235344327961","34.6712367671116","18.9795140168378","38.0760963580977","29.600146633321","34.4667892270999","34.4066124553093","34.4389328969119","24.0530579199387","27.5127246670015","80.2318018937926","32.1803849909213","19.3910929248153","38.46160306297","31.1382467534099","35.7991953684407","34.7770271328523","34.651304695476","23.9408666743455","28.2459997811528","77.6636796011858","32.5753170907975","20.3751604807766","36.8739200138354","28.6381674478496","37.2762034474798"
"1131","60","22.275077948723","24.9643182015278","79.8291310136932","33.4916878251777","20.6092658855733","36.7847127871627","29.2548446408679","36.1008374914956","36.182516970521","34.671475886887","24.0432155677184","26.5231517607936","78.8440729665874","33.2206975280186","19.3308570490897","37.739082747016","30.5104095441539","35.6154952637031","35.8543837223798","35.1513717830297","20.795994218403","27.0782675672796","79.9339752370636","31.973340843705","20.370327303298","38.1224712900684","31.4934825789926","36.1072724138379","35.1389860956262","32.9780792155812","21.8738622627322","25.8538374937832","77.7943785063413","33.5255792588843","21.7694875142734","36.9639398559613","28.730981206851","36.7429303018632","34.8349346247891","33.8650319725335","20.9058402822736","26.0471998656994","77.4196839221886","32.6034661171586","18.6267305334819","36.8697879986572","29.611078131576","33.8479661278915","36.7298336274903","32.4280484332025","21.008805173418","26.521942622176","78.9392095937986","33.3853539797154","18.6421249318929","36.9946263599341","31.0574500727107","34.6433909941394","34.714460676262","32.8003670845533","19.3875933437025","27.8452988288561","79.810987203984","32.8573523010369","20.0644916069403","36.5841418571906","30.7329041181687"
"1132","80","33.8349650806559","20.2012222546676","25.5246643922187","79.0853739454703","34.1668659975547","18.1918364859242","38.6611167204073","30.8323984430513","36.1537877622198","34.377643370152","33.3484820039286","20.9678450514706","26.3533516732114","78.4240667206944","33.3722237685514","19.4490156921095","37.2576489641874","29.0376965438802","35.0481961267981","34.9704427409645","34.6991832587179","21.5752301019485","26.1498416794653","75.4780848491125","33.2163992929248","20.6298207513068","37.3505098130355","29.1951629482687","34.8380056066555","35.8516870038948","34.0398183280614","22.932388832474","24.4920239389156","78.4779917258465","33.9658395411106","19.9728561129877","37.0947920392543","31.5817221581244","35.821521284113","33.9034947572057","34.41085607313","22.1628549793882","26.458342825281","77.105171932947","33.6884135606664","19.1781938013589","35.6585167321554","30.6841784302125","37.4604820640804","36.2066913588876","34.1081598811532","19.9904680089335","25.3675684355959","79.4706013669597","33.2494219017962","18.8226428717109","38.2301250121962","29.5467608174937","36.9958431650682","33.3649137045651","33.7366024077968","21.0193519895726","27.1257194938398","80.2028988607962","33.2611443504008","18.5500617333042","35.1330183837257"
"1133","120","35.0962895895415","35.2945309529973","22.6209511025831","26.2003566175069","80.484061674399","31.5695132985871","20.8421415668987","36.2547069667559","32.0822097169801","33.6966729451631","34.4248451698474","34.092739804811","21.1161178653448","26.4447983527953","78.6906534363712","32.7084537228416","19.8008508228991","38.6643591853361","29.392694757272","35.0516679841725","35.3073341266822","32.9338762303118","21.5374187262251","25.3479521919403","78.2121684360573","32.7294621906328","18.4297234960088","35.8513662217054","30.2573365907905","35.0938627766012","35.1602057767526","33.3931986727546","20.5750845903919","26.9383585453445","78.1283078264617","34.2698248080553","18.8002950174814","37.4316954487159","30.2185940940085","36.9629294276404","34.6406105472261","33.7628928294082","21.5003943975924","25.9561649363783","79.0328907889178","31.6971986881864","20.3680794245775","36.90940899598","32.2565107230159","37.3247888079996","33.0523122558989","34.3439309144513","22.4780387147643","25.2770174673187","78.8714171569176","33.5151698807187","19.0064737264826","37.5000324785288","31.0035791861678","34.5170560934727","36.0328008684399","33.2084633163732","20.9159178651033","27.2548664785657","79.338051070065","32.4529296368771","20.7436533202792"
"1134","140","36.7504210757676","36.6309958254667","35.497079576276","21.3622367727562","26.7818849978539","78.9171818410255","31.4811204715698","17.5524165482127","38.4846511283854","29.5177452429235","36.8209282279826","35.5196888017708","34.5116618720078","23.7507648984368","26.1775768243199","77.6650091604214","32.531727593274","19.0686818058524","36.7181257678439","29.4060504969746","35.3998524606614","34.7012151370795","33.7196558126048","21.7839765913553","27.9984138997831","79.9030158548286","33.0163126004091","20.6585178851303","36.0792257873328","29.1963495264577","37.1137704963511","35.174317985804","33.0177597958582","21.4758082792437","26.271117067716","78.1889701459297","32.4985150137272","18.69863107834","36.1935211081732","29.7166624425072","35.2711728521028","33.1025668600599","31.8952426177381","20.7479061829887","27.0729731761727","77.5355658970821","34.4301430097245","20.0845841651044","38.3345614771167","30.2233810618637","35.4853911636342","36.7043193887873","32.8908384559743","20.5259483556259","25.9911510267915","80.1615188490032","33.4177731712737","19.1969446430668","37.2119579351434","30.2951355697876","35.5206161686169","36.5469435755317","33.273468367577","20.3047381189503","26.8488406958914","78.1195968790544","32.5830893064383"
"1135","190","28.8823922135253","37.5595075544007","34.3634150928591","35.1924414556286","22.0345796153691","24.9631498212557","78.9982475872161","34.8388054849013","20.634866316626","37.5103443444959","29.5961996676279","34.8689131044262","36.7158843270354","33.1930799567612","20.8275440652189","27.2231016423488","78.4053672119675","33.3283759365297","18.5604276134794","36.7818779310457","30.6417313420496","34.9418392577317","34.0593400904893","35.1491787409991","19.9690407367917","26.0131616188521","76.1407227251334","33.9238231923821","18.9031561539997","39.5006365885186","28.7156548524987","36.2550313246735","34.6794192190515","33.2720818621818","21.1256182502668","25.9186417138015","79.8458760627151","31.4593974736003","18.4756957310132","36.8715555532132","29.8737608988185","33.3547046308149","35.5504479498917","32.7094732135911","21.7261003638723","25.7164606890565","79.3014570369232","35.1905902725273","19.3009728339797","35.9001035867588","30.0089716079481","34.8183676727603","33.9993745410489","34.3009471476557","21.3679037613896","28.4680289686525","77.8484287951816","31.6874515340863","21.0129543445275","37.3035534279426","30.0389675950065","37.6038362641389","34.3492802512421","35.2551572579443","21.209903151312","27.7657837505104","78.9944801516541"
"1136","70","37.460044148418","31.3299804646523","37.3933306936907","32.995432595028","34.4207221605784","22.864335201425","26.9611929515543","77.4648928952707","32.5082472766787","21.156500882044","37.3220414168983","30.0301330256733","33.9047599977597","35.2319292709156","34.7605629644512","22.9621269474998","26.3525882339218","79.5004097007287","33.1621491165889","19.5282330952008","36.0073747497002","30.1383580608513","34.4088367617493","34.4464981455076","34.8184493925117","22.5145312047189","26.5154716168795","77.424859703575","31.9871810713817","19.7462459250165","37.0874988999205","28.3135772765133","33.6782056991778","35.5087639761691","31.5700918533065","21.9979957110128","26.2126087472518","78.4248706722777","32.6181525104345","19.0002280431869","37.6513402138553","30.9833239599025","35.6100797134022","36.114442128491","32.8739967580173","21.3716195669837","25.1917055273822","77.4536956044451","32.1344670784123","20.1184742619897","35.9308342283328","31.485203560022","35.3880192492178","34.9602669563732","35.316013027686","21.9180293794808","25.6680316998769","77.7397687024902","33.116253402209","19.6353647806245","35.7550823862216","31.1096888659789","36.1830373144132","34.5077070883766","33.2457576841431","20.0857929954638","27.2768770031504"
"1137","60","18.6932658373293","37.7581045132057","30.0902079886391","35.5393109057418","33.9470096707306","33.6794925716956","22.7906850725496","25.3597966549695","77.9104974208","33.3798429163833","21.4675820917729","37.3693987918551","29.9896466721918","34.6268179614767","35.9662238795572","35.0960944598623","19.9513599185649","26.970907612796","77.1404775446057","33.8618069232354","18.1344767282793","36.6652404607709","31.1943012380062","35.3865332859958","36.0826007039724","34.4803515637807","20.2557514807027","26.6369727731665","77.301257798699","32.2317239997544","17.6732773593602","37.4091018028061","29.0524330354888","35.5479772400843","34.5666389903505","34.2276826691078","19.9197673074908","26.8733447311142","78.7536136311684","31.0793305019655","19.5213086874616","37.621785170454","28.5117581658505","34.4119236218699","34.4959003281927","32.2044058315616","21.3770163384725","25.4951142419294","79.2309242749118","32.6467183350672","19.058374304687","36.8155401933093","29.9959347757178","34.2710622466181","34.9224020620733","33.5870755706043","21.0173716544241","24.9786731544071","79.7720227424232","33.042519350107","19.9466180828439","34.5930773743344","31.1534743772683","35.4129032216623","34.373452630158","32.2631016924888","21.9621932010272"
"1138","140","32.4404111548438","19.0676345428631","36.3391990764558","29.056713995023","35.9202774811112","33.8476721264783","33.1570779371297","21.1329428093344","24.5448479334425","79.0273734425721","33.5715164484358","20.3731074662456","35.0414259887978","30.3081394821676","34.877284029525","35.6252728830811","35.3862225096555","21.1099557729584","26.4763673699594","80.1849807265264","32.6123603964493","19.1060193466939","38.2571424193042","31.3189190523969","34.7113737094707","36.1602699941961","31.9411736684251","22.1919614754777","27.0130709195031","79.4289503469653","33.7423850211962","20.5863903192552","36.2253267873323","30.901579271512","35.041676356445","34.1151260672833","34.0807850086213","22.7818951068569","26.9270436321297","78.7769130539683","31.1161705633513","19.368301141323","36.9240962245374","30.5379967393746","34.5265019946514","34.5659828216781","35.9354420124401","19.6934588193008","27.2225473834787","77.9845670536169","32.8087997758788","19.9366927319848","37.3020602643289","31.3671411309882","35.8060492578001","35.646768283738","33.7298078654818","20.3991068863778","26.0704022340675","77.8942940183773","33.1146748974611","19.3449577541967","37.4230869233972","29.5637819049211","37.313693998716","34.3985029797189","33.2053206693855"
"1139","60","78.6852952794984","33.8784936106519","19.9615349556619","39.0310771731247","27.9516963811814","33.4967670715554","33.8559443642251","32.295609224292","21.9737908009037","27.096581069206","79.8388450515622","33.1599754472735","19.961978245601","37.9219307593321","30.4567968775911","34.977568497255","33.2444552476119","35.0386533942285","21.0591904658158","27.4700743454034","77.9637194358121","33.1819154992409","21.9622583011085","36.5463200853122","31.6330508088786","35.7865814942423","35.461550740347","34.2428795982201","19.2597220756994","26.5367417163018","79.3753565936929","32.271120327746","17.4038522089631","36.0543944299557","30.4712243331615","34.8331638190499","34.9441069683341","34.8509335629258","21.2764847836328","26.5453603340359","79.0174186457146","32.8514345694372","19.0059124910115","37.9949617239121","28.0897180366794","36.6507729418024","35.1306408700473","33.4144536508052","21.6420858319012","27.2877902726706","79.8029217248442","32.6741287752184","19.7859071135876","36.4239354183701","29.4119219879948","34.9633042468997","35.8036858883691","33.6910101493316","22.2914261257077","27.506160657647","78.7572814329912","33.9340429241378","21.306518225848","36.7499897955947","30.2380316444853","35.1129810883355","36.386227465896"
"1140","140","26.5326593927811","78.4753724644279","32.5682032298702","20.4070526592317","37.3941765180037","30.6405210389524","34.5587940137034","35.2200405424867","35.3011674999365","20.0536366997238","26.2005985338688","78.9490975730879","32.5509643237381","17.4137567920218","37.5696886545369","29.8119868907395","34.9875475744905","35.3235140543847","33.9579835157094","21.6734926927898","26.5760853549396","77.6206920863429","33.6919301119693","19.4909303151311","36.8395763812036","30.0684892060762","35.5648317439601","33.1985128062954","35.0606871113199","21.4144442966868","26.0810605726874","78.5602905361765","33.2087822203421","18.535156557673","38.7879324372661","30.8689974009471","35.8110541384854","35.4109230685926","33.8924161032626","21.8371211551323","26.7758412198407","80.0903684441606","32.1224409194009","21.8948260867708","37.8967305066784","31.1517863324119","34.5397474652776","33.898626956307","33.375875645174","21.5549801187665","27.3314962493937","77.183328087256","33.1198722328535","18.8928999566874","36.3287221234883","30.2685727316121","35.6464413480068","32.7702927633984","33.1032605981184","20.4500936837561","25.9260310696616","78.4477159559977","34.4057480322709","20.2632771276887","37.2663225959657","29.4968478975009","36.1796844492616"
"1141","50","23.1611397614632","27.8272494794873","79.8515021610974","35.0231971441981","21.0143531509504","35.6183808522298","29.3097470422909","35.9613538164157","33.2453181525068","34.9298799605535","20.7939527563553","26.5254370505482","78.2094791775255","32.2444444231873","19.5098293531741","35.5649021745362","28.5706580677841","36.5071194126843","36.3514983422745","33.4568884272176","21.6967554127786","26.6108163391838","78.3248407246759","33.4974013428809","18.0076441472527","37.7937762216362","29.340711054274","36.3690285303606","36.1131560353018","32.9280779554551","20.4516403060929","27.6306689636297","78.4694287147569","35.3186786154333","20.202349926033","37.2859522687889","30.4680268568922","35.6048730867861","33.7433495610701","33.4312081313975","19.6109327653751","27.5973863934659","78.4261605574303","31.6752756428083","20.5672221642936","37.0906848315243","28.9375504115474","35.8743625658926","33.869721431356","33.7651255737464","20.9584620716762","24.9079662953282","79.5557780980529","34.0029336793274","19.8624695397972","34.5963799856658","28.7867044049883","35.4022481124798","35.7045786687916","33.4700547972907","20.2171351269554","27.1746957825243","79.1103996240177","30.9842216973444","20.73754107552","36.6055803700606","30.4248915344463"
"1142","70","33.8585629591548","19.9075028501194","24.6108046189002","79.3176260278202","31.2004406407422","20.8885612958568","37.2975436911413","30.7132258152368","35.5094450666085","33.8055342228125","34.0414420191515","21.2652963246703","26.1604484886938","79.0967387686576","32.7743346541158","18.4882063383535","36.9908454373884","28.8435969549786","35.6563074604957","34.7943662321913","33.0164220823565","19.4312281622458","25.2572572065881","78.3170376825184","32.9657373603214","20.2923258603259","37.1850463076723","30.4354485804099","35.6123516117551","34.4723146596969","33.338257244657","21.0859357705113","26.8756367530035","78.1875149267238","32.4524018616697","17.3995871991019","37.1678381949899","28.4993240635817","35.365453471617","34.5491709829565","33.6100787022317","20.2762418846135","27.1280704373681","77.4674746323234","32.3931508780623","18.9632545649492","36.9575214258506","29.8588192018274","34.4482777410255","34.0370744308251","34.2629710143343","20.5532992656619","26.1115930044968","78.1530562520754","32.867758128624","19.1512365279805","36.9506850326124","29.519299703467","37.3259810931429","33.480731039382","31.7311067818345","22.3951080767664","28.2502627476331","77.457750346136","32.8789989867834","18.0953788502937","35.7776615348064"
"1143","60","33.8416946938152","34.7906909127523","21.4341544457751","26.9559241183723","78.3241843065523","33.0597053217733","20.181762651038","36.3173008791972","29.5907025042364","36.7760695036478","35.941951757115","32.0048058631928","22.1631317609329","26.3913572990729","78.3903049156065","31.3628340065408","19.9128697559361","36.7479383108557","28.5617248852869","36.630603183343","34.8645678865864","33.949790679298","21.0932268305161","25.9126479808538","78.0557157060411","32.686342581645","20.2485504355753","36.1088255040209","31.0310475656752","34.1258981429439","36.3179793638742","34.0412999935773","21.9339997685215","26.8408081481483","81.0198566161776","30.8114184674551","19.8645629007453","37.7050174207008","28.9494685718421","34.321203430657","34.5954887490389","34.5549036472437","21.2306907554729","25.7249853514482","76.3898240767195","32.1340620040297","22.0583185733138","37.7545759291823","31.1426613443794","35.1094597296295","35.9171798433099","32.4569415255714","19.6904603070366","26.061070039527","79.6275113787672","32.7313570413024","20.5864896760651","37.9665444766095","28.6584679054458","35.2967735817077","34.8601392312872","32.552689259938","20.4252729587775","26.3763725765297","78.1976494858469","31.9732860239853","20.4460561685135"
"1144","30","35.8405348524404","34.7951785765856","35.0237879522499","21.237164956486","26.5232725654977","78.2765958534178","33.216471977131","19.2498700311968","37.2622671552073","30.4498276298301","35.2407515464393","34.9568010775356","34.0555144311753","21.7159440617224","25.273725282171","79.5897991063393","33.6086168318531","19.7629777748691","36.9993210543557","29.4220210260299","35.6880519143386","35.8372940215676","33.3939087446406","20.8815595670901","26.034196148113","79.4572142448715","31.5459039265167","19.8409252711958","37.2223651201543","30.9563456581882","37.5815908949595","33.512557586041","32.0601605662662","22.4966536286906","25.770620969769","79.1411830894099","32.3640454447143","18.4093494282735","35.6916442736401","28.7481520423649","36.0531127051849","35.9462760036387","33.8963751809309","21.4258757121867","24.9918261513197","79.7080566138204","33.2238853460872","21.0241206533952","37.3823114922958","29.8693801030269","35.7905973463166","34.9158292358554","32.737723155765","22.4227109216745","27.4718938927158","78.8499487150178","33.5848809514632","19.913405800028","37.4181169814998","30.179701868658","36.8612418777037","35.0794665804208","33.1508544047454","20.8979674282214","26.8172043706964","78.9024844298305","32.9772571121379"
"1145","240","30.9414217043999","34.5315082946413","35.8170809257741","34.4946851738351","21.1811766352176","26.6490263859825","79.0819820403665","35.3660069198813","19.8235045042697","37.3018049767728","29.3152151819896","35.3321889693268","34.5332851337107","33.7895978500936","21.2043568601443","26.456929264937","78.2596510683968","34.3617805386344","17.7101265168602","35.9238687544847","30.1527449431926","35.0463445405304","34.1387275610702","33.7219340216107","19.4242629280272","25.7203848329539","79.1827665435718","32.8457272616388","20.8879436785742","36.7167424373695","29.0583841459231","35.4526935152757","35.0439137916511","33.8278693179985","21.0855452130112","25.716380825005","79.0184448589859","33.75154686763","18.4335492136802","36.1380541657943","28.8402145290485","36.0749303111035","35.1796516216972","33.526158695424","21.3668064287989","26.2160415700947","77.8207596079548","34.8869299744936","20.1246569929341","38.3117241805278","29.9539992283826","32.4845878655465","34.1792614151688","33.3267863590194","22.3086842466242","26.6590239306284","79.5546664603528","31.6564568352375","19.8850585893012","36.8493756816407","29.5559130198099","36.0427691645127","35.9854119858439","32.9150763363735","21.1214184849186","26.1534756513417","78.8498700976165"
"1146","140","37.3210566967104","30.7849351302474","34.1713380349389","34.2320155115549","32.6584305011828","23.048471819401","25.0681099608191","79.2114086027843","32.4384146268188","19.4235761833332","35.7759163965125","29.1544744374076","36.5923823226051","35.6911824215482","34.2590536699716","20.7079088256735","27.5834536674949","77.9876284067892","32.3008663724048","18.7635724241497","35.9685686918238","30.6026132776146","35.4681777558075","33.4417145000757","33.4190429861954","21.1962243478391","26.7841322395757","78.6556362582243","33.0280636804402","18.3630324325755","35.5190253310969","28.5249063880018","33.0922881356091","34.9360155599706","33.9866098125089","22.2730988186574","26.1155559558903","81.4450291218872","34.3069156445422","19.5532034671532","37.4375726244807","30.5358575528572","37.3922675708473","33.6927959355751","32.3673377018115","21.3030715995176","25.5264519224966","79.7144384688037","33.5873890787564","18.9923155298559","37.7723654908922","28.7222913828026","34.6574388144277","34.7534470330026","32.7568059749597","20.1422765410461","26.8369146853358","78.3488239370063","33.4916105739457","19.8636681967448","35.7895724665265","29.3629554144445","34.4771911965048","34.4990174420812","35.3257287453696","20.9548819248938","27.5757888715801"
"1147","70","20.0641184240251","37.156980614438","30.3661647175325","36.0767824645977","35.2237330961058","34.565342052686","20.1935588622767","24.3633536552663","77.6942310717895","32.5116057901598","20.5013873992905","38.0121075176403","30.0406166349685","37.0719914691701","34.2434913632281","33.7228687386658","21.3609646440011","26.4585137351162","79.2558578983959","32.8822971668828","21.1474796772745","34.9434387715896","29.0936971477895","35.9093591750873","33.8291319229372","33.8646685972545","20.0631738161413","26.5552855828846","78.7700726813607","33.7980037521177","19.1995687273493","36.3993170866363","27.9344667036374","36.558302885578","34.1637203150513","33.1003143521795","19.9195767198985","27.5757241502641","78.0583531398383","33.5424703824893","19.3838962791442","37.6599175580239","29.4602803117931","36.2932834478212","34.8722024838243","33.4901314478734","22.6291806822294","26.6152597543027","78.8516744719244","34.1440636384067","19.0138956616935","36.6049284276699","28.5521548689461","34.8076112806466","33.5841747826876","34.8716030448391","22.0284185615268","26.5495969398746","79.0770994917849","32.9264201041261","19.9727142947159","37.0015136553362","32.9272976399493","37.8162779856066","33.4149163351102","33.3559334892318","20.8590186163294"
"1148","70","33.2235292501299","19.5717610326973","39.0156571847893","27.824584403985","36.3286531854362","34.1227373870636","34.8782849844685","20.3620937588687","26.059327129658","78.8128092386745","32.3984615650877","18.681690834732","36.8252706153836","28.6826959372804","36.769363510868","35.1839969337697","34.2786236957623","19.8488849084229","24.6821852775263","78.8490921332472","31.7503270229998","19.9425966471277","38.0035288067584","28.6994723090809","36.1075942768913","32.8822182827592","32.5513353892619","22.2012525471842","24.9590937114293","79.7654342773446","34.2120140989246","19.0807925171387","36.5264629221625","30.1739720607755","37.8807939624371","35.8466525064789","33.8103778851739","21.8216991676675","25.8856858137214","78.8915623860776","34.7748110155674","20.1558990543686","37.5016078229205","29.6378589989248","35.7728552979446","35.4894636124311","33.2716056477443","21.5917043064755","25.0576223705012","76.7057951275112","33.1023356417297","19.2912900079506","37.9766650503667","30.4846053702261","35.4745775973779","37.4816660080677","34.8077645325788","20.6703733455484","26.4168514394249","78.8223549038517","33.408632724218","20.2869840238552","37.0033001551277","31.2681464091555","34.8019767088675","34.5626168780389","31.9225057142107"
"1149","70","79.2861635523819","31.508073666378","20.4614929096629","37.7001998775144","29.4181385183041","34.7279933385894","34.9493811356209","33.7247828117136","21.043686985245","25.9152013546441","79.0038118799111","32.2885118403977","19.1345929633881","38.3313815620953","28.6583294557098","34.9015916304811","36.5977116996152","34.6927049974629","21.9648095036816","26.8398990466182","79.3650429696845","33.2441720193079","18.7555373330597","36.0068291841077","31.0898902068848","34.7616790443962","35.8028456884485","34.2364410838925","20.5340554662863","25.612015601601","77.5764054783433","34.9863526006166","18.2340230025182","38.4113480395086","30.8133818060699","34.2634201799254","34.4841953634629","32.9994694780779","20.2007394569732","25.2718450097648","76.4292817137873","33.9000040910086","19.6846733980338","36.865583351427","28.3379960337281","36.841158621697","35.1456529690027","33.5463134089667","22.215307635473","27.6699450351186","78.7135362195929","31.9711811217372","20.7312098944837","37.1775062549486","28.0762008242662","35.2184176960432","33.4062388845746","33.1311155391793","21.5709016008419","25.3676576294848","79.3567595215865","33.2835432430147","18.2425622609865","38.0387911610837","30.1610019954902","36.8213181789326","34.0706091173724"
"1150","40","27.7283404946044","81.5244888856085","33.5505341720898","19.759659435272","36.7111669492573","29.1048472976709","35.5433281805066","35.2953321146855","34.3672124539028","21.8503053761309","25.155737417326","79.2396912088964","32.6671708441037","18.2269534240564","36.3239403493966","30.0451990433902","36.7787838931778","36.1392926450985","33.7611863087046","21.5758620901502","25.4835001957998","78.0045167653342","32.9107440088192","19.4398966472702","36.2524531039952","30.6050979541415","34.7447843329084","34.8658466319365","35.3902339315864","22.9858722772914","25.66214919513","76.9064449051443","33.246658468476","18.7821351578631","35.9758054541472","30.1487556304327","34.5325882799007","33.5253470666103","33.6792765182053","22.7354168086653","25.5924064270446","78.6238322753545","32.4229943682212","19.1228424163951","36.0506206890792","30.0879822922195","36.3640385632456","33.5440826547968","35.024229545447","19.761758517866","25.5320044071642","79.5163018181793","33.6250178051791","20.4785536271401","37.3991593417953","29.9677989121093","34.9328866408424","34.5406318822225","33.6874918787411","20.9955688382742","24.0442095620857","78.6935348914923","34.528650331479","19.6765261229699","36.2316750003122","30.4727001927922","35.2851232207485"
